Isbn,Author_id
0807848735,4682
0813116791,4683
0394744543,4684
0385333501,1359
0316925195,1710
0425176053,4685
0425176053,4686
0330301497,4687
0297778536,4688
0812969812,462
0306803984,4689
0451163524,142
0451194861,142
0451194861,3560
0852073259,4690
0452280621,26
0195042239,4691
0140187375,759
0451166582,142
0671019732,969
0671026011,1275
0231120621,4692
1895555590,2730
0888992424,4693
088899124X,4694
0006479650,4695
0888991703,4696
088899088X,4694
0006479383,4695
0330375253,180
0373834993,4291
055337933X,999
0002245663,4697
0385503822,25
0609804138,3230
0345439104,4698
0316852570,3682
0061031410,634
0375757597,4699
0140071083,4700
0345248228,1058
0374423415,4701
0743439791,4702
0192833669,334
0192833669,4703
0812548221,4519
0380784165,4704
0684848406,4705
0446677698,4706
0451192990,4707
0425105695,904
0441003524,1955
0451455835,4708
0679742565,276
0553575384,2572
0449214176,411
0061031070,3141
0425180638,62
1853260045,283
1853260045,4709
1853260045,4710
2266051326,409
0752860178,4711
0441009239,4712
0441008534,4429
0312924801,3757
1857970446,4713
0786702427,4714
0590477420,1420
0590477447,1420
0440222435,4715
0451454537,3547
0316555525,4716
0688101194,4717
0241123968,4718
0060112719,4719
0671739085,4720
0821756044,4721
0786004827,4722
0751516678,4723
0297828991,4724
0061013722,4725
0451163540,115
0735201994,4726
1414011458,4727
1564029654,4728
1564029654,4729
0307121259,4730
0307121259,3262
0671493183,4731
0679882812,972
067144901X,4731
0399215921,3134
0394900189,4732
0394800206,4732
039515023X,2519
039515023X,2518
0953881024,4733
1852860596,2355
0521426219,396
0521426219,4734
0859344304,4735
0859344304,4736
0671787551,122
0671787551,4737
0671869108,122
0812516001,865
0394821998,938
0449208796,4738
0393318451,4739
0192835181,501
0192835181,4740
3518115758,4741
3442432073,4742
3442432073,4743
1853261076,3253
0786706953,4744
0345443233,4745
0688149626,2919
0399145923,368
0316693251,129
0373706936,1831
0804107432,4746
2070373622,4747
0375503994,1201
0375503994,3738
0688062229,4748
0688062229,4749
0937295078,1738
0937295078,1739
3540587101,4750
3540587101,4751
1565922093,4752
1565922093,4753
1565925653,4754
068416325X,3070
0843105550,4755
0672324253,4756
0672324253,4757
3442722497,714
3442722497,4758
3442545544,2696
3257225334,4759
3257206089,4760
0312423187,4761
3746614007,4762
3746614007,4763
3548253652,4764
0140063331,4765
0679735909,276
0380716542,2579
0380792486,2579
0670881767,67
0451523377,857
0451523377,4766
0452281423,4767
0452281423,573
0553581651,4768
2290314889,4769
0380709139,595
0380709139,616
0679775439,958
0345272609,731
0345272595,731
0345272587,731
3499433265,4770
3871340758,4771
3498063618,4772
3423122080,4773
3423122080,4774
3423122080,4775
3548252443,363
3404242327,1050
3746680174,4776
3746680174,4777
3596215226,4778
3518379089,4779
3518373080,4780
3518373080,4781
340460024X,4782
0748702784,4783
3257018959,1714
3257018959,4784
0553240633,300
0786817089,2589
0385334923,4785
0345445856,1475
0743437136,1089
344272872X,4786
344272872X,4676
0684841215,289
1587242583,968
3746616360,3042
0140026177,4787
0449221490,1011
067943335X,1021
0670033332,180
0060520515,1330
042513699X,633
0679407715,82
0747273200,1348
015602943X,676
037570485X,4788
0671686151,4788
0345455916,633
1931081743,4789
1931081743,4790
1932047247,4791
1930586787,4792
3401045660,960
3401045660,4793
0156028352,987
0679733485,4794
0732269199,4795
0671877046,93
0380761599,4796
0446609900,4797
0553281437,4798
0553279025,1039
0553279025,1040
0886773741,2380
0609608924,4799
0812549007,4800
0553276387,1039
0553276387,1040
0886771625,2380
0440223547,4801
0140186484,2269
0140186484,4802
059041691X,4803
059041691X,4804
0590457403,3246
0448095041,1188
044809505X,1188
0380728508,4805
0312916450,4806
0804106576,4807
1886910529,4808
0140818030,4167
0140818030,4809
0061032042,3191
0061032042,161
156647101X,4810
0684825414,4811
0385475462,653
0515126098,367
1888608501,4812
0345387651,350
0345384563,305
0590440152,4813
0553287893,1063
0451628640,4814
1566891051,4815
0883964201,4816
0883964716,4817
1881273628,4818
0785266097,4819
1883013852,4820
1883013852,4821
1883013860,4822
1883013860,4823
0425067866,904
0812092007,4824
1586602241,4002
0736905324,4825
0393047229,4826
0061073628,4827
0688140475,4828
0609808400,4829
0609808400,4830
0609808400,4831
0743200330,4826
0743200330,4832
1931402213,4833
0966723724,4834
0875730701,4835
0875730701,4836
0972208607,4837
1884800394,4838
0971971501,4839
0397320426,4840
0553580531,3656
042517364X,4841
0451160193,2734
0679402292,1387
0811801020,4842
0679433023,573
0679446672,4843
0553212036,960
0679463321,1544
0679444815,40
0394589424,40
0465072836,4844
0486268705,217
0486268705,181
0486275477,2585
0399145796,1180
0140714545,396
0140714545,4845
0140714545,4846
0072546409,4847
0060921145,55
1841763101,4848
1841763101,4849
1855329816,4848
1855329816,4850
184176311X,4848
184176311X,4849
085045512X,4851
085045512X,4852
0007137508,4853
037540290X,350
037540290X,4854
0553241729,237
0517883864,4855
0446313939,3327
0446313939,4856
0671680781,367
1592869629,4857
0800782194,1243
0821761196,4858
0061084719,4859
1551661594,4860
0515120340,4861
0821761730,629
0812507428,817
0812507428,816
0425121259,60
0061030430,1318
0840757239,4862
0553138014,4863
1586481614,4864
0553572210,241
0553288342,237
1575668475,4865
0743467523,142
0312950489,887
014012389X,149
014012389X,4866
0804106274,4867
038548755X,4868
038548755X,4869
0446353205,1774
0553208225,4594
0770103936,4870
0373970021,4871
042516019X,2612
0446357405,483
0340223030,3870
067180913X,4872
067167269X,4873
0722150954,4874
1552780724,4875
0440223822,1443
042509586X,1115
0441090729,1115
0425097226,1115
0446675962,4876
0312867395,4877
0345300807,324
0446517984,152
006464801X,4222
0373834284,368
0440224853,542
0345404114,158
074723003X,4878
0747230293,4878
0553579193,4879
0471407380,4880
0060984422,4881
0553567152,320
0451211014,4882
0553283502,320
0440219817,3246
0553570870,320
0786813709,4883
0446361739,128
0141007338,813
0002261529,4884
0007110928,4885
0375760393,4358
0440467012,1291
0425129586,904
0373168284,4886
0679745130,974
0375502815,4699
0590483803,2327
0671027662,372
1580081231,4887
0452279089,4888
0452279089,4889
0316779075,4890
0316779075,4891
0399523308,4892
020162690X,4893
0671021761,4892
0915473569,4894
0553580744,4895
0553580744,4896
0553580744,4897
0553580744,4898
0451171071,4899
0671620495,4900
0688151078,4901
042513024X,904
1558321160,4902
0446530239,4903
3492256341,4904
0805067140,1083
3518383973,284
3518383973,4905
0552133256,256
227724113X,1997
0156011603,4906
0345335058,928
0671742515,176
190288132X,4907
190288132X,4908
0446357200,1203
0451526643,3070
0451526643,4112
0316198951,4909
0312244991,4910
0312244991,4911
0312244991,4912
0375706143,3949
0953327523,4913
0451149173,4914
0140065504,3461
0140065504,4915
0679759328,1606
0440447674,960
0345427637,1544
055321263X,1298
0449213765,411
0446314986,411
0553213105,57
0786703229,4916
0446674168,4917
0671602543,4918
0451199979,2157
0451521072,1967
0446675369,4402
0440466091,280
0440416027,4919
0380012057,2804
0385474547,4920
1573220531,2056
0671020293,1208
0595259677,4921
0860074382,2679
0140386084,4922
0330267388,176
1896764096,4923
1896764096,4924
0679426140,611
0671042572,1223
0812990323,4925
0930452933,4926
0930452933,4927
081269421X,4928
0385487398,4929
0609608096,4930
0609608096,4931
0312141475,4932
0743420373,3211
0743420373,3212
0099287927,3621
1558184023,4933
0684869748,4934
3442448794,3469
3442448794,2525
0689832923,4935
0590640860,4936
0060937688,1277
0440219760,1022
0553371843,4937
0916773191,4938
0916773191,4939
0679736662,1388
0451209907,64
0312954166,4940
0449221512,1011
0451409647,4941
0375707093,4942
0399149783,4943
0525946284,115
0385318073,64
0061013315,1616
1400031362,248
0804107386,2273
0140435530,86
0140435530,4944
007212170X,4945
0307120848,4946
0307120848,4947
0689846088,3080
0689846088,4948
0689842708,36
0689842708,4949
0786846461,4950
0671038311,4951
0671038311,4952
0140381538,4953
0064472612,4954
0743400771,4955
0849959306,2709
0849959306,4956
0449223612,1011
0380818817,4957
0060959940,4958
0425181863,4959
0439443857,633
0061031127,4960
0824511743,4961
0875963021,4962
0399526005,4963
0399526005,4964
044020352X,4965
0156012197,3834
0156012197,4966
0449221180,535
3423703040,4967
3423703040,2554
0425179206,4968
0553107755,999
1853260150,269
1853262390,1696
0140010211,269
0393314804,1773
1591291666,4969
0843944331,4970
0440403782,886
0312168748,2114
0590897543,4971
0425155463,4972
0312266065,4973
0843952008,4974
0385261756,4975
0671014021,3349
0671014021,4976
0393093247,4977
0812549325,4978
0439101360,280
0439101360,437
038073186X,1992
0140621598,4979
0440195934,61
088038722X,4980
088038722X,4981
0844295582,4982
0140314202,630
0440998050,1745
0439319137,4983
0330352091,3020
0140014845,4984
0060269928,1569
0553299328,320
0743464672,4985
155874424X,4986
155874424X,4476
2070414574,2800
1853262803,4987
014032870X,273
014032870X,4988
0345396669,4989
0316181358,4990
0385468709,1256
0385422938,4991
0060165979,4992
038542194X,4993
1565122968,3777
0486280594,4994
0843114797,4995
0804115613,611
0375724958,4996
067973855X,4996
0679771832,4996
0345340426,731
0679745203,95
0679777482,467
0679777474,467
0679777466,467
0679777458,467
0345449347,350
0879100362,4997
0879100362,4998
0312252927,4999
0312266510,4999
0151005346,5000
0151005346,1042
0156006391,1261
0156006391,5001
067977744X,467
0156005204,3520
0156005204,3521
0156006243,3520
0156006243,3521
0156010593,3520
0156010593,5002
0375701907,460
0156004011,3520
0156004011,3521
0679777547,1261
0679777547,5001
034543479X,350
0345396456,1777
1853262714,426
1853262714,3270
1853262714,5003
1853262714,5004
0888012055,5005
0773759697,5005
1895837618,5006
0375705198,778
1550548166,5007
0385720327,5008
0385720327,5009
0747545634,5010
0374521956,5011
0889951926,5012
0449910830,366
0771079567,5013
0571212212,5014
0671439162,5015
0345419073,5016
0590419447,5017
0425166090,5018
0440227011,5019
067188784X,5020
0671041657,5021
0894808249,5022
0590475363,5023
044021873X,643
0449223345,5024
0764227890,5025
0060244151,5026
0060244151,5027
0684829223,5028
1573060313,5029
0881337269,5030
0881337269,5031
0671872648,3341
0375758585,5032
0061013579,5033
0061013579,5034
0061013579,5035
0449223833,3154
0394520939,5036
0394583256,5037
0316592382,1977
0439372941,5038
0439372941,746
039913543X,562
0517092816,151
0679412956,573
0394423291,26
0688156142,551
0399137734,60
0316955191,3682
0515123498,336
0439139600,2756
0439139600,1815
0670894370,733
0441007554,1180
1555910807,5039
0553271105,5040
0385495641,2842
0670031208,733
0670031208,5041
0525246606,579
1880238667,5042
1880238667,5043
0822315890,5044
0140100032,5045
0684870673,5046
093914994X,3386
0552143774,953
0886193540,5047
0142004278,5048
0451192036,5049
0451192036,5050
0451192036,5051
0310217598,5052
031021758X,5052
1568654782,5053
0140434186,913
0140434186,5054
0141182458,217
0595140459,5055
0913559482,5056
0517189186,1689
0374148570,4468
9681336089,149
0375700668,5057
0743204239,244
0192833863,857
0192833863,5058
067931041X,5059
0805041508,5060
0380977702,5061
096774590X,5062
0446531480,4903
3442353971,1140
3442353971,5063
0451207645,888
0316092738,5064
0316092738,5065
0743428188,5066
0590598856,2554
0061000078,5067
0671670689,1208
0449000869,247
0446605581,128
0441694543,2211
044640344X,5068
1572972181,5069
0345395069,3361
0425148343,5070
0515117552,5071
042514545X,5072
0553298836,5073
0425156729,5070
042516988X,5073
0380794772,5070
0671011375,1205
0515124796,5074
0515126489,3890
0679753826,460
0380974282,5075
0684196778,5076
0399142851,62
0399146253,62
0316693294,129
0892964111,5077
0671042742,1988
0385480385,5078
0385488424,935
0553096834,326
0425130746,3773
0553102133,2641
0345391330,1729
0345334019,50
055356966X,5079
0553574663,553
0451180054,4422
0812590554,1489
055357924X,5080
0061093920,5081
0671898779,5082
0812571991,1140
0451199650,1324
0451197429,5083
0553102346,1866
0399146504,562
0312143648,5084
0553099590,564
038530000X,643
3499233312,5085
0140620508,5086
0140620508,5087
1895565545,5088
0416469604,90
1841120685,5089
1841120685,5090
1841120685,5091
1841120685,5092
0044402449,4768
0749425628,5093
0749425628,5094
0273622218,5095
0751530328,5096
0140431020,57
0140431020,281
0749418222,5097
0241141095,5098
0450547434,1133
0340766638,5099
0860680649,411
0140040021,5100
2253098183,697
0312997159,5101
0786890061,2025
0553279378,413
0440209986,5102
0380788640,4451
0380788632,4451
0380717581,4451
0684826143,5103
1551666987,5104
0425176037,2034
0156013126,5105
0156013126,5106
0446610941,5107
0425083837,145
0425135721,2001
0515130540,5108
0515090654,2169
0553292722,564
0380721643,345
0425183750,345
0445408502,2948
0553270486,5109
0380798573,911
0452282268,463
0786867787,5110
0307001253,5111
0590484133,5112
0590484133,5113
067982412X,5114
067982412X,5115
0373227272,5116
0373872410,5117
0671550578,3341
0671550764,3341
0373226918,5118
0761118691,5119
0671680080,5120
0671680080,5121
0671680080,2528
0345354621,40
0671442686,176
0671525808,176
0671684027,1098
0671701304,5122
0380773066,5123
0812516214,265
0446602299,5124
0446602299,5125
0312954115,5126
0671742493,5127
0451511328,334
0671441515,396
0867211725,5128
0867211725,5129
0140111891,5130
0140111891,5131
0061054143,5132
0449220893,2962
0064420485,5133
0064420485,5134
0590939351,5135
078688214X,5136
078688214X,5137
078688214X,5138
0446391301,5139
0743233026,77
3442722403,5140
3442722403,5141
3442720117,5142
3442720117,5143
0140621873,501
0060119071,151
0875963234,5144
0875963234,3785
0875963234,4823
0449911462,5145
0931580587,2874
0312123337,5146
0965603695,5147
0068596022,3783
0068596022,5148
0066620732,5149
0066620732,5150
0525446052,5151
0525446052,5152
0440417449,5153
0440417449,5154
970651452X,5155
0613282728,5156
0802130119,5157
0802130119,5158
0440224705,643
0312983867,626
045120994X,1481
0345459202,1475
0312955731,2962
0553205803,999
0553541633,341
0684800713,664
1566840287,719
0062500260,2097
0380793229,5159
0345304659,5160
0786888083,5161
0345344464,5160
0374115540,819
0374115540,5162
0671718436,2791
0684163268,664
1400031346,248
0754101495,5163
0446524131,632
0446524131,5164
0446612626,10
1565076613,5165
1565076613,5166
1565076613,5167
1565076613,5168
0316781142,135
0609801279,728
3257230915,5169
2035877393,5170
2290301531,5171
2070374874,2442
2070374874,5172
0060008024,1330
3442725577,5173
3442725577,5174
051511264X,3890
0425052028,5175
0425052028,5176
0330491199,176
0373709323,5177
0373710062,5178
0782141676,2740
0399526609,5179
0345389417,573
0425147584,145
0451177037,1873
0373710291,5180
0451406079,5181
0373471564,1488
0373710267,1818
037370870X,5182
0373709307,1812
0373708726,1818
0373710283,5183
0373710054,917
0373710356,1812
037371002X,5184
0373710259,5185
0373710275,5186
0373484380,3894
0373484380,5187
0373484380,5188
0795151314,5189
0940863332,5190
1565924975,5191
0684853523,142
0060193395,5192
0060193395,5193
0446363669,483
0373471645,5194
0373710208,1818
0373710186,5195
0373484518,3099
0373484518,5196
0373484518,5197
0373710216,5198
0373710070,1812
0345339495,432
0671525433,1208
0060675357,2300
0345302575,2490
0812571231,4704
0812571231,605
0345386868,5199
0151002444,5200
0151002444,5201
0312152000,5202
0452283442,3315
0440918022,597
1853260274,5203
081254949X,5204
0345404319,573
0671721887,1686
0671682830,1208
0688086888,187
0312864663,187
0312864663,5205
0812510488,3341
0345441494,5206
0609609017,5207
2253041939,2914
2020326450,5208
0671015583,5209
0140248943,5210
1894770099,5211
1894770099,5212
0571057063,5213
0670887315,2896
0425098451,904
0804105138,3622
0671664921,5214
0938665650,5215
0553572245,1159
0373834756,1379
0373834756,5216
0373834756,5217
0786885912,4178
0307101479,5218
0061000299,151
0380731207,911
1550130684,5219
0471142425,5220
0440413281,4293
0345432479,4742
0446609560,5068
0449912108,1722
0531150011,5221
067940712X,462
1896300421,5222
188259312X,223
0609810030,1220
0670894699,1484
0452283086,5223
0553573292,2974
0553573292,5224
0448168278,5225
0679810528,5226
0679810528,5227
0061000035,151
038081093X,1715
2910188132,199
0684867974,5228
0060924349,577
0373289170,5229
0671627759,742
0440225116,231
0316171638,742
0440214009,231
342312203X,5230
3257211945,350
3257211945,5231
3499156717,999
3499156717,5232
3442448387,221
3257231008,2473
0330346261,2473
0671743481,5233
067187876X,3062
0140320431,273
0140320431,4988
0743471520,5234
044166251X,1174
0713724048,5235
0006727492,5236
0440999197,1745
0471062189,5237
0471062189,5238
0375758453,5239
0843950552,5240
0553560719,3641
0451168615,142
0028617363,5241
0886779146,1955
0886779146,5242
0886779146,2499
0385334206,1359
0671027492,1805
0671027492,1806
1853260010,947
0449220605,4738
0553379267,5243
1853260002,57
1853260614,1510
0553560735,1321
0671027506,1805
0671027506,1806
0671024345,1805
0671024345,1806
0345384229,5244
0345384229,5245
0345384229,4768
0449006883,579
0060952822,4684
0553106651,60
0671025538,5246
0345413997,93
1853260444,1298
1853260770,1298
0312863853,3841
0312863853,5247
0671026291,5248
0425099334,60
3442541425,5249
3442541425,2590
067972205X,149
067972205X,5250
0446912069,1997
0802112803,5251
0399135847,4168
0813517508,5252
067978148X,2138
0871135701,5253
1551667479,5254
0671027115,3207
0671785141,5255
006000777X,5256
0671891650,77
0671891650,5257
0060391022,218
1577330080,5258
0786711035,3902
0618263276,5259
0684853507,142
0385492235,5260
0761516735,2619
0060931353,5261
0345407083,5262
1570671222,5263
080213338X,5264
0722513585,5265
0385488947,5266
0446522422,5267
0446522384,5268
0345380673,5269
0446524182,5270
0670865796,552
0525241604,5271
0399146296,5272
031230238X,5273
0312859589,5274
0802139566,5275
0805042156,5276
155870275X,5277
006019295X,639
0385484003,422
0060185716,487
0517163128,5278
0671521004,5279
1401300065,5280
0061031542,487
0618197338,5281
0618197338,1977
0399237232,2170
0316603570,129
0316603570,736
0312318898,3413
0312289723,626
0671659154,5282
0553801945,1091
0811828301,5283
0765347156,942
0740713949,5284
0836269195,5285
0836269195,5286
0060745908,250
0425192725,1011
0553579525,1091
0380792745,484
0688167829,487
0812517024,942
0399146652,183
006056198X,5287
0553573985,971
0312065647,2358
0312065647,2219
0312065647,5288
0671578448,2530
0671042831,5289
0312199406,4477
0393046974,3376
0312968884,5290
0756401356,2380
0671656155,865
0968288308,5291
0808514121,759
0345450698,5292
0375412530,82
0969799152,5293
0969799152,5294
0969799152,5295
0969799152,5296
0696218364,5297
0787123730,1094
1565115430,1669
1565115430,5298
1565115430,5299
1565115430,5300
1574533525,1096
0140285679,5301
0824518977,5302
0553569031,3063
1558008764,152
0553472704,3205
0553472704,5303
1559273909,1387
1559273909,5304
1402511787,154
1402511787,5305
0671779664,5306
0671779664,5307
0804114609,223
0743249275,5308
0743249275,5309
0345438825,223
0380868768,206
039915079X,145
0670894508,180
0312983743,5310
069452526X,552
0385729340,233
0517122707,3273
0679463135,4788
0375508716,5311
089281859X,5312
075284332X,2545
9724115380,5313
0451450523,5314
0752801716,5315
0330331973,558
0006510019,5316
058621089X,5316
0864423705,5317
4770016964,5318
4770016964,5319
0586045449,1523
0586200967,5320
0441132448,5321
0553212427,903
0553212419,903
0553577778,308
0671037307,5322
0671037293,5322
0671037285,5322
031298328X,626
031298328X,3381
0451205626,131
0380802937,2809
0446606456,2575
0449223043,237
0553284118,237
0380802929,2809
0446364622,373
0140060898,138
0671737791,1744
0684826127,1566
0060920335,577
0345423135,4667
1556613105,2391
0373483937,1482
0142002585,733
0142002585,5041
0425068145,5323
0891079149,5324
068482440X,5325
0373484488,3141
0373484488,1482
0373484488,5326
0764220314,5327
0684800993,5328
0451082028,570
0802726224,5329
0156002078,5330
0764223666,5331
156476706X,5332
0800757181,5333
1556618662,5053
0891073906,914
187895105X,5334
0373218125,368
0380728133,484
1586420429,5335
0060932147,220
0375724389,225
0375422412,539
0764223291,5053
0449003981,82
037570924X,494
0812930088,5336
0812930088,5337
0345435168,3437
0786886323,5338
0747541604,4079
0840775717,5339
0061009482,1857
0380730847,551
0373243820,4552
0373164394,5340
0345441265,5341
1573227528,303
038078954X,5342
0380819635,2809
0440221595,64
0316782475,5343
0525947299,1927
0140115773,5344
0060198184,5345
0878332928,5346
0525947736,3315
0804119430,366
0618118810,5347
0618118810,2981
0449906515,329
0671038443,1275
0786884649,5348
0786865539,5348
0553263811,1971
1857988884,1736
0747256675,5349
0380767643,3141
0440222656,953
0380569035,3950
0380767635,3141
0380711982,5350
0380711982,1935
0312904568,5351
0452282063,4103
0192833170,5352
0192833170,5353
0140189351,1265
0140189351,1226
0671622021,5354
0486289990,3070
0525468633,5355
0441000150,4496
0671878662,605
0070064547,820
0897331222,5356
1557736022,5357
044022392X,252
0446605913,4706
0553254642,376
0553213806,217
0553213806,5358
0451410025,500
0804118558,247
0380808641,5359
1557735417,5357
0385722109,5098
1931166196,5360
0947782753,5361
0679433015,573
0394587863,573
0517150646,5362
0440136482,2765
0440136482,2766
0440136482,5363
0867163968,5364
0867163968,5365
0867163968,5366
0883781042,5367
0913866156,5368
0094717907,5369
1887161120,5370
0385188579,5370
0451196805,5370
0385132786,5370
0671632949,5370
0767901576,5371
0316899984,5372
3423130180,5373
0671820478,5374
0843947888,5375
0385471106,411
014029628X,1669
3473581534,5376
3473581534,5377
3473581534,5378
0590425919,963
0394719557,5379
0441478123,5380
006019393X,5381
0743428668,1208
1568650426,161
1571742859,5382
3462030426,5383
3596125723,289
006097141X,890
0380974487,5384
325706277X,199
325706277X,200
0517703491,5385
0739412930,160
0739413279,5386
0821749889,109
0373970196,5387
0553563734,5388
0515129224,1190
0671676237,1190
0553801813,1113
0380016974,1996
0380809087,5389
0609805509,5390
0886778158,3976
0886778166,3976
0671025945,4433
0441009077,5391
0375509089,5392
0449005844,2156
044922046X,553
0671877836,2188
0671876813,2188
0441090435,1115
0425181685,1528
0743435583,1686
0515130923,1190
055357762X,5393
0380802325,2263
0425173356,5394
0553572040,553
0671721631,2188
0345435273,1528
0380814803,1996
0399149678,5395
0671035460,5396
0778320286,3099
0451212169,3444
0671871005,1744
0373218877,3099
0755308530,5397
0451188713,5398
0974087203,5399
0316095133,64
1573221597,5400
1573221597,5401
0064472272,262
0440224748,5402
3492229352,5403
0140446745,5404
0140446745,5405
0140446745,5406
0486285537,5407
0805210555,3587
0805210555,5408
0805210555,1722
0451628047,5409
0451628047,5410
0689839618,283
0689839618,5411
0670878073,1154
0440114330,5412
0061059323,2290
0061059323,5413
0764228943,5414
0764228943,5415
0764228072,5053
0515128600,531
0553583980,457
0515121843,368
0553560220,5416
3423130148,5417
0312872372,1173
0071364498,5418
0071364498,5419
0486292568,913
0312952716,5420
0446357928,5421
0375714529,5422
0451527712,334
0451527712,5423
1565049489,5424
0486270734,5425
1888054069,5426
087542001X,5427
0671474308,5428
0345432223,5429
0876544766,5430
019283097X,5431
019283097X,5432
0831705183,5433
0451525892,57
0451525892,281
0446391360,5434
0060965819,4684
0385044011,5435
0451520955,5436
0446373559,5437
0883657147,5438
0671039415,2699
0156612062,5439
0156612062,5440
0156612062,5441
0517692007,5442
0679603301,5443
0312130279,1197
0847813754,5444
0140441034,5445
0140441034,5446
0140443215,1587
0140443215,5446
0140443215,5447
0871567865,4332
0871567865,5448
0375501517,5449
0679410341,5450
0399147837,145
0399147837,5451
0553354779,188
051511331X,2169
0399147195,1011
0312265840,626
0743206029,61
038080025X,2236
0515136263,368
0425157784,5452
0553579312,5080
0380725827,345
0380728265,345
0684835959,61
0786884592,5453
0786884592,5454
0312958358,5455
0316780375,135
0446611948,127
067151699X,5456
0452280958,5457
078601525X,5458
0452279607,142
0670272663,142
0670451932,142
0849911788,1986
0333568745,558
067943612X,2642
0743436210,142
0061098280,5459
0061098280,5460
0440236738,1927
0449902803,5461
0399138250,145
0804105820,2953
0671864416,1865
0671864416,5462
0671864416,5463
0553370715,5464
0201101904,5465
0671536214,5466
0440224721,5467
0446604844,175
0061044490,131
0451204514,1873
0440220696,5467
0449230643,5468
0380564998,5469
0671570072,5470
0880382651,1039
0880382651,5471
0802730981,5472
1551665557,1190
1551668610,969
0380817691,551
0553582526,564
0684859734,1205
0345426037,2755
0671887971,2754
0345401964,5473
0312983387,1743
055337396X,5474
006104055X,5475
0451173139,115
0671038567,62
0451152190,1618
0141000198,180
067976268X,1387
0425188213,5476
0425192121,2561
0451184785,5477
055309999X,553
0380804743,56
0679734163,5478
006000469X,1861
0553578316,553
0380770334,56
0743225325,497
0446365386,5479
0804111634,5480
0804111626,5480
1930722109,5481
055321330X,880
055321330X,1081
006091341X,5482
0446519804,128
0446527017,128
0399148450,336
0451201515,2068
0451201515,2070
0671727796,987
0440194253,5483
0446523372,1319
0446523372,1320
0743456378,5484
0439043999,3241
0439043999,3242
0439043999,5485
0590481150,3241
0590481150,3242
0590481150,5486
0812504798,2585
0440009782,5487
1565540387,5488
0440229464,5489
0064440257,5490
0064440257,5491
0061020702,256
0425130223,5492
0451161351,142
0061057649,256
0425100650,60
0689845936,5493
0440202086,5494
0140060324,5495
0091841844,5496
190085032X,5497
190085032X,5498
0440509238,1348
0373218036,368
2070725804,2913
0349113858,5499
0671047329,2517
0451451155,5500
0061056219,5500
0451453328,5500
0451451384,5500
0451451562,5500
0451451805,5500
0399217797,5501
0785812245,5502
0785812245,5503
1558747575,5504
0395311292,5505
034542705X,5506
0312860374,5507
0380762595,1996
0380774933,1996
0440202507,3757
0515131741,1190
0515136182,1190
0515136948,1783
0451206428,2157
0380790890,2809
0743477081,1089
0380752131,912
0345388593,582
044020254X,3757
0515135453,2156
0380812037,1352
0553581872,1113
0380818647,5508
0553583395,3728
055358619X,1113
0515125628,531
0553565249,2733
055357695X,160
0671019619,1190
0446363731,1190
0671019651,1190
0671523074,1190
0553572326,1618
0061059838,432
0061059838,5509
0061059838,5510
0425172546,62
074347628X,5511
0553586181,1113
0061094609,742
0486273776,5512
0931432901,5513
0060256257,5514
0060256257,831
0679427279,688
055357809X,5515
0380711524,2898
0553261509,5516
0446341991,373
0140113428,2454
0821713000,5517
006101009X,937
0061092533,937
0449211886,5518
0590466194,1420
0811827631,5519
0140068767,986
0553278398,1258
0345308980,1258
0743235150,142
2867448999,5520
0515104191,1543
0441885691,1881
0451628039,5521
0140177396,759
1570624380,5522
0760700435,57
048627084X,5523
048627084X,5524
0802713823,5525
051718608X,5526
051718608X,5527
0486278166,1967
0140373373,57
0140373373,5528
0486408787,400
0486408787,181
0451186923,552
0451184114,142
0446356573,483
155166545X,1830
0553280341,1011
0553280368,1011
067942573X,573
0812570944,3841
078688939X,1943
0451176464,142
0671894455,5529
0451186362,142
1570431108,5530
1570431108,5531
0451405692,5532
0446607657,129
0446611662,5083
0140067841,5533
1878379992,5534
0892811706,5535
0684150700,5536
0517463008,5537
081120457X,2269
081120457X,5538
0395120985,5539
0910395039,5540
0312901437,2114
0553212923,396
0553212923,5541
0553212923,5542
0345354613,40
0967231434,5543
0553104039,128
038532748X,5544
0380713802,1228
0140430725,57
0140430725,5545
0345356640,5546
0812513401,3062
0940685590,5547
0898159318,4887
0671319825,5548
0451456491,5549
0451450957,5549
0451454359,5549
067187747X,2294
0441569595,1180
0843948302,5550
1573229105,5551
0375505148,3109
0345291409,4264
0425147363,145
0425147363,874
0425147363,3387
0671731424,5552
034068948X,203
0449238083,685
0747204233,5553
0385333919,489
0449001245,535
0449001245,329
0449001245,5554
0061099570,1093
0061099570,5555
0936552034,5556
0375750002,5557
0425165582,2680
0380820293,1330
0451141296,1258
0451141296,2499
0451141296,5558
0312980205,5559
0743467345,969
0679889175,797
0679801111,797
0871236575,5560
1410729435,5561
0395775396,178
0743434021,5562
0440164125,5563
0515116297,5564
0812550765,1489
0888011091,5565
0425183653,5566
0373765703,5567
037369167X,3446
0373250134,5568
0446363162,2573
0373153279,3448
0373153260,1482
0345375556,5569
1573221082,2687
068480154X,3070
0140430059,57
0140430059,5570
0553569619,1618
0770104274,5571
0451172825,5572
0446613843,129
0446613843,736
0679436448,118
0553580930,300
1558216847,5573
0590313185,5574
0590313185,5575
0590313185,5576
0590462253,5577
0590462253,5578
0671024094,1275
1565070054,5579
1565070461,5579
1556618646,5580
1556618646,5414
1556618638,5580
1556618638,5414
